CELLNAME	LAT	LONG	LAC	CELLID	AZIMUTH	TECH	NODE
EA2343A	31.7580837862874	35.2142597243062	10472	23431	40	2G	
EA2343B	31.7580837862874	35.2142597243062	10472	23432	310	2G	
EA2348A	31.7756344686493	35.3220071317767	10472	23481	35	2G	
EA2348B	31.7756344686493	35.3220071317767	10472	23482	245	2G	
EA2348C	31.7756344686493	35.3220071317767	10472	23483	320	2G	
EA2349A	31.7166910578636	35.0894433017169	10473	23491	100	2G	
EA2351A	31.8126182356902	35.1922551797666	10471	23511	40	2G	
EA2351B	31.8126182356902	35.1922551797666	10471	23512	300	2G	
EA2353A	31.6902187040018	34.9124803331003	10473	23531	120	2G	
EA2353B	31.6902187040018	34.9124803331003	10473	23532	245	2G	
EA2353C	31.6902187040018	34.9124803331003	10473	23533	350	2G	
EA2354A	31.8127617407259	35.5082811150108	10463	23541	10	2G	
EA2354B	31.8127617407259	35.5082811150108	10463	23542	180	2G	
EA2354C	31.8127617407259	35.5082811150108	10463	23543	260	2G	
EA2358A	31.7896663420035	35.3166391896706	10472	23581	200	2G	
EA2358B	31.7896663420035	35.3166391896706	10472	23582	270	2G	
EA2358C	31.7896663420035	35.3166391896706	10472	23583	350	2G	
EA2359D	31.9889493854005	35.4556152841217	10463	23594	160	2G	
EA2359E	31.9889493854005	35.4556152841217	10463	23595	270	2G	
EA2359F	31.9889493854005	35.4556152841217	10463	23596	340	2G	
EA2362A	31.9586639048204	35.3463571048623	10463	23621	60	2G	
EA2362B	31.9586639048204	35.3463571048623	10463	23622	220	2G	
EA2362C	31.9586639048204	35.3463571048623	10463	23623	340	2G	
EA2365A	31.834086861407	35.3522405953151	10472	23651	100	2G	
EA2365B	31.834086861407	35.3522405953151	10472	23652	250	2G	
EA2368A	31.7742303353412	35.2447178699346	10472	23681	120	2G	
EA2368B	31.7742303353412	35.2447178699346	10472	23682	200	2G	
EA2368C	31.7742303353412	35.2447178699346	10472	23683	280	2G	
EA2371A	32.1774116365433	35.3022889697216	10462	23711	130	2G	
EA2371B	32.1774116365433	35.3022889697216	10462	23712	240	2G	
EA2371C	32.1774116365433	35.3022889697216	10462	23713	315	2G	
EA2376A	31.8157962195932	35.3680324713773	10472	23761	75	2G	
EA2376B	31.8157962195932	35.3680324713773	10472	23762	285	2G	
EA2377A	31.783702038022	35.2336996748675	10471	23771	130	2G	
EA2377B	31.783702038022	35.2336996748675	10471	23772	250	2G	
EA2378A	31.5608330413344	35.0750001778755	10473	23781	80	2G	
EA2378B	31.5608330413344	35.0750001778755	10473	23782	150	2G	
EA2378C	31.5608330413344	35.0750001778755	10473	23783	280	2G	
EA2380A	31.7566839714448	35.226882621933	10472	23801	55	2G	
EA2380B	31.7566839714448	35.226882621933	10472	23802	175	2G	
EA2382A	31.708603347848	35.113453272273	10473	23821	150	2G	
EA2382B	31.708603347848	35.113453272273	10473	23822	220	2G	
EA2382C	31.708603347848	35.113453272273	10473	23823	290	2G	
EA2399A	31.9343529516697	35.2242437580082	10463	23991	130	2G	
EA2399B	31.9343529516697	35.2242437580082	10463	23992	220	2G	
EA2399C	31.9343529516697	35.2242437580082	10463	23993	350	2G	
EA2400A	31.9267902465877	35.1352657212614	10463	24001	90	2G	
EA2400B	31.9267902465877	35.1352657212614	10463	24002	270	2G	
EA2400C	31.9267902465877	35.1352657212614	10463	24003	350	2G	
EA2401A	31.7766566196042	35.0481750182185	10472	24011	30	2G	
EA2401B	31.7766566196042	35.0481750182185	10472	24012	270	2G	
EA2408A	31.605606117974	34.9596067414851	10473	24081	150	2G	
EA2408B	31.605606117974	34.9596067414851	10473	24082	310	2G	
EA2422A	31.8406541713618	35.2114729460536	10472	24221	90	2G	
EA2422B	31.8406541713618	35.2114729460536	10472	24222	180	2G	
EA2422C	31.8406541713618	35.2114729460536	10472	24223	350	2G	
EA2426D	32.2112530020839	35.549499816278	10463	24264	0	2G	
EA2426E	32.2112530020839	35.549499816278	10463	24265	195	2G	
EA2428A	31.9986371864272	35.251656248169	10463	24281	30	2G	
EA2428B	31.9986371864272	35.251656248169	10463	24282	190	2G	
EA2430B	32.1844884122253	35.0327417738071	10444	24302	100	2G	
EA2430C	32.1844884122253	35.0327417738071	10444	24303	280	2G	
EA2431A	31.7883828389866	35.2361184043814	10471	24311	0	2G	
EA2431B	31.7883828389866	35.2361184043814	10471	24312	120	2G	
EA2431C	31.7883828389866	35.2361184043814	10471	24313	240	2G	
EI2044A	31.7897224055049	35.2005558865138	10413	20441	0	2G	
EI2110A	31.7516533814187	35.1875244909792	10472	21101	0	2G	
EI2110B	31.7516533814187	35.1875244909792	10472	21102	0	2G	
EI2152A	31.7773911074709	35.2233615580981	10471	21521	0	2G	
EI2153A	31.785036630852	35.2031299861062	10471	21531	0	2G	
EI2159A	31.7715505549196	35.2986605275965	10472	21591	0	2G	
EI2204A	31.7946901515981	35.2086770909519	10471	22041	0	2G	
EI2209A	31.78223098388	35.2038996736118	10471	22091	0	2G	
EI2209B	31.78223098388	35.2038996736118	10471	22092	0	2G	
EI2216A	31.7321996536611	35.1866934943499	10472	22161	0	2G	
EI2231A	31.7735136600828	35.1852401856017	10471	22311	0	2G	
EI2231B	31.7735136600828	35.1852401856017	10471	22312	0	2G	
EI2231C	31.7735136600828	35.1852401856017	10471	22313	0	2G	
EI2231G	31.7735136600828	35.1852401856017	10471	22317	0	2G	
EI2260A	31.8172308385708	35.1941778027333	10471	22601	0	2G	
EI2274A	31.7882330774517	35.2070304024404	10471	22741	0	2G	
EI2276A	31.7890651790055	35.2031991689451	10471	22761	0	2G	
EI2290A	31.7649256218608	35.1496318946202	10471	22901	0	2G	
EI2290B	31.7649256218608	35.1496318946202	10471	22902	0	2G	
EI2290C	31.7649256218608	35.1496318946202	10471	22903	0	2G	
EI2296A	31.765694100661	35.1495229860322	10471	22961	0	2G	
EI2296B	31.765694100661	35.1495229860322	10471	22962	0	2G	
EI2310A	31.7472223874608	34.9927778138733	10473	23101	0	2G	
EI2315A	31.8019663581959	35.2066208435437	10471	23151	0	2G	
EI2315B	31.8019663581959	35.2066208435437	10471	23152	0	2G	
EI2338A	31.8045213721498	35.2064703748523	10471	23381	0	2G	
EI2413A	31.7804166933325	35.2458820168031	10472	24131	0	2G	
EM2071A	31.7769568202351	35.2331267636225	10471	20711	120	2G	
EM2071B	31.7769568202351	35.2331267636225	10471	20712	340	2G	
EM2180A	31.8021202746309	35.0678791739241	10472	21801	295	2G	
EM2215A	31.7874126496903	35.2002403351475	10471	22151	270	2G	
EM2289A	31.7830917953886	35.1201905229061	10472	22891	100	2G	
EM2289B	31.7830917953886	35.1201905229061	10472	22892	200	2G	
EM2289C	31.7830917953886	35.1201905229061	10472	22893	300	2G	
EM2300A	31.7452067983981	35.2398650626722	10472	23001	110	2G	
EM2300B	31.7452067983981	35.2398650626722	10472	23002	210	2G	
EM2303A	31.7002793917413	35.1262467518149	10473	23031	220	2G	
EM2341A	31.6831418626763	35.046347049712	10473	23411	240	2G	
EM2395A	32.3447503208558	35.5373139626454	10463	23951	0	2G	
EM2421A	31.8205127945362	35.0334086374846	10472	24211	0	2G	
FN4690A	33.0856729481787	35.3166491005205	10431	46901	0	2G	
IN0456A	32.7087229634749	35.3129073377228	10462	4561	0	2G	
IN0485A	32.6908924016772	35.2494525481007	10462	4851	0	2G	
IN0498A	32.7906571032179	35.5334461028831	10461	4981	0	2G	
IN0682A	32.7906349799186	35.0062436112469	10432	6821	0	2G	
IN0682B	32.7906349799186	35.0062436112469	10432	6822	0	2G	
IN0692A	32.6891663170051	35.2458335609847	10462	6921	0	2G	
IN0692B	32.6891663170051	35.2458335609847	10462	6922	0	2G	
IN0692C	32.6891663170051	35.2458335609847	10462	6923	0	2G	
IN0745A	32.279167430003	34.8462292462562	10444	7451	0	2G	
IN0745B	32.279167430003	34.8462292462562	10444	7452	0	2G	
IN0923A	32.2441018562689	34.8428257736712	10441	9231	0	2G	
IN0959A	32.8008364121644	34.992702210105	10432	9591	0	2G	
IN4089A	32.8079718609712	35.073750226145	10431	40891	0	2G	
IN4089B	32.8079718609712	35.073750226145	10431	40892	0	2G	
IN4089C	32.8079718609712	35.073750226145	10431	40893	0	2G	
IN4381A	32.7890298153494	34.9590235076584	10432	43811	0	2G	
IN4502A	32.8428031117964	35.0907950627008	10431	45021	0	2G	
IN4503A	32.7936593977342	35.0379237180698	10432	45031	0	2G	
IN4503B	32.7936593977342	35.0379237180698	10432	45032	0	2G	
IN4504A	32.7896886445167	34.9641735693431	10432	45041	0	2G	
IN4505A	32.8332961718423	34.9862413581344	10432	45051	0	2G	
IN4505B	32.8332961718423	34.9862413581344	10432	45052	0	2G	
IN4505C	32.8332961718423	34.9862413581344	10432	45053	0	2G	
IN4508A	32.6684370305577	35.1062986610745	10433	45081	0	2G	
IN4509A	32.7895830874981	35.006940671301	10432	45091	0	2G	
IN4509B	32.7895830874981	35.006940671301	10432	45092	0	2G	
IN4509C	32.7895830874981	35.006940671301	10432	45093	0	2G	
IN4510A	32.7897195103049	34.9580574199177	10432	45101	0	2G	
IN4510B	32.7897195103049	34.9580574199177	10432	45102	0	2G	
IN4510C	32.7897195103049	34.9580574199177	10432	45103	0	2G	
IN4521A	32.8330001639298	34.9855724766535	10432	45211	0	2G	
IN4521C	32.8330001639298	34.9855724766535	10432	45213	0	2G	
IN4553A	32.7878709970306	34.959884265072	10432	45531	0	2G	
IN4574A	32.9540146429476	35.4930464518138	10461	45741	0	2G	
IN4574B	32.9540146429476	35.4930464518138	10461	45742	0	2G	
IN4617A	32.7866534376114	34.9804643925851	10432	46171	0	2G	
IN4618A	32.6213936455072	35.3166410436351	10463	46181	0	2G	
IN4618B	32.6213936455072	35.3166410436351	10463	46182	0	2G	
IN4618C	32.6213936455072	35.3166410436351	10463	46183	0	2G	
IN4619A	33.0102732590231	35.1171409713629	10431	46191	0	2G	
IN4619B	33.0102732590231	35.1171409713629	10431	46192	0	2G	
IN4619C	33.0102732590231	35.1171409713629	10431	46193	0	2G	
IN4619G	33.0102732590231	35.1171409713629	10431	46197	0	2G	
IN4622A	32.7611132690316	35.0206059703479	10432	46221	0	2G	
IN4622B	32.7611132690316	35.0206059703479	10432	46222	0	2G	
IN4622C	32.7611132690316	35.0206059703479	10432	46223	0	2G	
IN4625A	32.7619430392564	35.0194826579819	10432	46251	0	2G	
IN4625B	32.7619430392564	35.0194826579819	10432	46252	0	2G	
IN4625C	32.7619430392564	35.0194826579819	10432	46253	0	2G	
IN4626A	32.8146924283908	35.0014518301353	10432	46261	0	2G	
IN4627A	32.8065304906189	34.991860729395	10432	46271	0	2G	
IN4678A	32.7066933472616	35.1153019194687	10462	46781	0	2G	
IN4697A	32.8062432147982	34.9878070325147	10432	46971	0	2G	
IN4715A	32.7830182486925	35.0261146361212	10432	47151	0	2G	
IN4749A	32.6648711182048	35.2410931017948	10462	47491	0	2G	
IN4763A	32.7519132034161	35.5398335031402	10461	47631	0	2G	
IN4763B	32.7519132034161	35.5398335031402	10461	47632	0	2G	
IN4800A	32.8121925425917	34.9995332559464	10432	48001	110	2G	
IN4858A	32.5223747694332	35.1557061308277	10463	48581	0	2G	
IN4877A	32.7884265132139	34.9609224932073	10432	48771	0	2G	
IN4878A	32.9247307431187	35.3109329466351	10462	48781	0	2G	
IN4879A	32.788653985159	34.9616577814155	10432	48791	0	2G	
IN4892A	32.7884357070032	34.9655126499608	10432	48921	0	2G	
IN4892B	32.7884357070032	34.9655126499608	10432	48922	0	2G	
IN4892C	32.7884357070032	34.9655126499608	10432	48923	0	2G	
IN4913A	32.6829688547821	35.2479667206343	10462	49131	0	2G	
IN4927A	32.4514401128022	34.8959296461377	10433	49271	0	2G	
IN4927B	32.4514401128022	34.8959296461377	10433	49272	0	2G	
IN4961A	32.7896241305811	34.9613854694187	10432	49611	0	2G	
IN4966A	32.7601018489576	35.3186292195241	10462	49661	0	2G	
IN4972A	32.704861550414	35.3102190729648	10462	49721	0	2G	
IN4975A	32.6890985294352	35.2553378535067	10462	49751	0	2G	
IN4976A	33.0051312834522	35.100707507753	10431	49761	0	2G	
IN4996A	32.7020442792326	35.2920001637535	10462	49961	0	2G	
IN6423A	32.8033328960032	35.1027780366818	10431	64231	0	2G	
IN6427A	32.2739080883454	34.8608602303493	10444	64271	0	2G	
IN6461A	32.2875585759229	34.8639984596978	10444	64611	0	2G	
JC1001A	31.7494439536093	35.2069041118452	10472	10011	60	2G	
JC1001B	31.7494439536093	35.2069041118452	10472	10012	200	2G	
JC1001C	31.7494439536093	35.2069041118452	10472	10013	330	2G	
JC1009A	31.7664606625697	35.2263156033399	10472	10091	190	2G	
JC1009B	31.7664606625697	35.2263156033399	10472	10092	280	2G	
JC1009C	31.7664606625697	35.2263156033399	10472	10093	350	2G	
JC1010A	31.7778058995035	35.1854498999275	10471	10101	70	2G	
JC1010B	31.7778058995035	35.1854498999275	10471	10102	190	2G	
JC1010C	31.7778058995035	35.1854498999275	10471	10103	320	2G	
JC1011A	31.779150105331	35.222106056645	10471	10111	90	2G	
JC1011B	31.779150105331	35.222106056645	10471	10112	190	2G	
JC1011C	31.779150105331	35.222106056645	10471	10113	260	2G	
JC1011G	31.779150105331	35.222106056645	10471	10117	359	2G	
JC1012A	31.7845981796791	35.218558763231	10471	10121	120	2G	
JC1012B	31.7845981796791	35.218558763231	10471	10122	240	2G	
JC1017A	31.7917499984265	35.2121111114617	10471	10171	0	2G	
JC1017B	31.7917499984265	35.2121111114617	10471	10172	120	2G	
JC1017C	31.7917499984265	35.2121111114617	10471	10173	250	2G	
JC1018A	31.7914166262046	35.1996963568712	10471	10181	10	2G	
JC1018B	31.7914166262046	35.1996963568712	10471	10182	120	2G	
JC1018C	31.7914166262046	35.1996963568712	10471	10183	260	2G	
JC1020A	31.7757288900732	35.2171042695696	10471	10201	20	2G	
JC1020B	31.7757288900732	35.2171042695696	10471	10202	120	2G	
JC1020C	31.7757288900732	35.2171042695696	10471	10203	240	2G	
JC1022A	31.7837633049869	35.2135688117048	10471	10221	0	2G	
JC1022B	31.7837633049869	35.2135688117048	10471	10222	120	2G	
JC1022C	31.7837633049869	35.2135688117048	10471	10223	230	2G	
JC1023A	31.8018690990849	35.2113920320238	10471	10231	100	2G	
JC1023B	31.8018690990849	35.2113920320238	10471	10232	180	2G	
JC1023C	31.8018690990849	35.2113920320238	10471	10233	290	2G	
JC1026A	31.7870137463798	35.1824966965608	10471	10261	30	2G	
JC1026B	31.7870137463798	35.1824966965608	10471	10262	115	2G	
JC1026C	31.7870137463798	35.1824966965608	10471	10263	240	2G	
JC1026G	31.7870137463798	35.1824966965608	10471	10267	190	2G	
JC1040A	31.7855595024779	35.2354211061949	10471	10401	20	2G	
JC1040B	31.7855595024779	35.2354211061949	10471	10402	150	2G	
JC1040C	31.7855595024779	35.2354211061949	10471	10403	240	2G	
JC1044A	31.7626652016663	35.2186294038491	10472	10441	20	2G	
JC1044B	31.7626652016663	35.2186294038491	10472	10442	130	2G	
JC1044C	31.7626652016663	35.2186294038491	10472	10443	260	2G	
JC1059A	31.7645181128696	35.1486069074977	10471	10591	70	2G	
JC1059B	31.7645181128696	35.1486069074977	10471	10592	240	2G	
JC1059C	31.7645181128696	35.1486069074977	10471	10593	320	2G	
JC1101A	31.7854346758564	35.2286530162544	10471	11011	0	2G	
JC1101B	31.7854346758564	35.2286530162544	10471	11012	110	2G	
JC1101C	31.7854346758564	35.2286530162544	10471	11013	260	2G	
JC1105A	31.7862041657171	35.2024259409739	10471	11051	170	2G	
JC1105B	31.7862041657171	35.2024259409739	10471	11052	260	2G	
JC1105C	31.7862041657171	35.2024259409739	10471	11053	330	2G	
JC1107A	31.7689422347899	35.2155371836401	10472	11071	40	2G	
JC1107B	31.7689422347899	35.2155371836401	10472	11072	130	2G	
JC1107C	31.7689422347899	35.2155371836401	10472	11073	240	2G	
JC1108A	31.7900216109821	35.2295888584927	10471	11081	80	2G	
JC1108B	31.7900216109821	35.2295888584927	10471	11082	220	2G	
JC1108C	31.7900216109821	35.2295888584927	10471	11083	320	2G	
JC1110A	31.7694685819099	35.2098499327728	10471	11101	70	2G	
JC1110B	31.7694685819099	35.2098499327728	10471	11102	220	2G	
JC1110C	31.7694685819099	35.2098499327728	10471	11103	330	2G	
JC1111A	31.7731166754393	35.2212596670875	10471	11111	20	2G	
JC1111B	31.7731166754393	35.2212596670875	10471	11112	180	2G	
JC1111C	31.7731166754393	35.2212596670875	10471	11113	260	2G	
JC1124A	31.7882242450807	35.2070196332126	10471	11241	0	2G	
JC1124B	31.7882242450807	35.2070196332126	10471	11242	140	2G	
JC1124C	31.7882242450807	35.2070196332126	10471	11243	250	2G	
JC1125A	31.7893873195639	35.194105619824	10471	11251	120	2G	
JC1125B	31.7893873195639	35.194105619824	10471	11252	240	2G	
JC1127A	31.7815623259049	35.1922197611944	10471	11271	50	2G	
JC1127B	31.7815623259049	35.1922197611944	10471	11272	170	2G	
JC1128A	31.7665797140584	35.204337078566	10471	11281	120	2G	
JC1128B	31.7665797140584	35.204337078566	10471	11282	220	2G	
JC1128C	31.7665797140584	35.204337078566	10471	11283	340	2G	
JC1133A	31.7784238164998	35.2429989926014	10472	11331	215	2G	
JC1133B	31.7784238164998	35.2429989926014	10472	11332	300	2G	
JC1145A	31.7850101317403	35.1910277334806	10471	11451	60	2G	
JC1145B	31.7850101317403	35.1910277334806	10471	11452	200	2G	
JC1145C	31.7850101317403	35.1910277334806	10471	11453	280	2G	
JC1147A	31.7864738332544	35.2151074677882	10471	11471	30	2G	
JC1147B	31.7864738332544	35.2151074677882	10471	11472	170	2G	
JC1147C	31.7864738332544	35.2151074677882	10471	11473	270	2G	
JC1151A	31.7823029721875	35.2469834786778	10472	11511	100	2G	
JC1151B	31.7823029721875	35.2469834786778	10472	11512	350	2G	
JC1168A	31.774993636622	35.2020461096091	10471	11681	0	2G	
JC1168B	31.774993636622	35.2020461096091	10471	11682	120	2G	
JC1168C	31.774993636622	35.2020461096091	10471	11683	240	2G	
JC1178A	31.589450969761	35.1882117630486	10473	11781	10	2G	
JC1178B	31.589450969761	35.1882117630486	10473	11782	90	2G	
JC1178C	31.589450969761	35.1882117630486	10473	11783	190	2G	
JC1185A	31.7860015857162	35.22320868458	10471	11851	60	2G	
JC1185B	31.7860015857162	35.22320868458	10471	11852	170	2G	
JC1185C	31.7860015857162	35.22320868458	10471	11853	320	2G	
JC1186A	31.759060326834	35.2384665810059	10472	11861	40	2G	
JC2114A	31.7666039787767	35.2088697031177	10472	21141	20	2G	
JC2114B	31.7666039787767	35.2088697031177	10472	21142	100	2G	
JC2114C	31.7666039787767	35.2088697031177	10472	21143	180	2G	
JE1152A	31.8040541139023	35.2598663152755	10472	11521	10	2G	
JE1152B	31.8040541139023	35.2598663152755	10472	11522	170	2G	
JE1152C	31.8040541139023	35.2598663152755	10472	11523	220	2G	
JE1180A	31.7693602945949	35.293035488658	10472	11801	20	2G	
JE1180B	31.7693602945949	35.293035488658	10472	11802	120	2G	
JE1180C	31.7693602945949	35.293035488658	10472	11803	260	2G	
JN1013A	31.8572719720112	35.2201004488635	10472	10131	20	2G	
JN1013B	31.8572719720112	35.2201004488635	10472	10132	130	2G	
JN1013C	31.8572719720112	35.2201004488635	10472	10133	250	2G	
JN1043A	31.7955012038428	35.2203769143307	10471	10431	0	2G	
JN1043B	31.7955012038428	35.2203769143307	10471	10432	140	2G	
JN1043C	31.7955012038428	35.2203769143307	10471	10433	260	2G	
JN1067A	31.8310221443255	35.2346225923079	10472	10671	20	2G	
JN1067B	31.8310221443255	35.2346225923079	10472	10672	100	2G	
JN1067C	31.8310221443255	35.2346225923079	10472	10673	190	2G	
JN1098A	31.7975525937102	35.2427747023799	10472	10981	75	2G	
JN1098B	31.7975525937102	35.2427747023799	10472	10982	330	2G	
JN1098C	31.7975525937102	35.2427747023799	10472	10983	359	2G	
JN1099A	31.805842396132	35.2348049039485	10472	10991	0	2G	
JN1099B	31.805842396132	35.2348049039485	10472	10992	120	2G	
JN1099C	31.805842396132	35.2348049039485	10472	10993	210	2G	
JN1132A	31.8410150265522	35.2307272553886	10472	11321	255	2G	
JN1132B	31.8410150265522	35.2307272553886	10472	11322	355	2G	
JN1135A	31.8151078957578	35.1982437478027	10471	11351	100	2G	
JN1135B	31.8151078957578	35.1982437478027	10471	11352	210	2G	
JN1135C	31.8151078957578	35.1982437478027	10471	11353	330	2G	
JN1136A	31.8126432983172	35.2316385322711	10472	11361	120	2G	
JN1136B	31.8126432983172	35.2316385322711	10472	11362	290	2G	
JN1137A	31.8226261246596	35.2322220493746	10472	11371	60	2G	
JN1137B	31.8226261246596	35.2322220493746	10472	11372	120	2G	
JN1138A	31.8180095901568	35.2288618701458	10472	11381	200	2G	
JN1138B	31.8180095901568	35.2288618701458	10472	11382	340	2G	
JN1139A	31.7979328203701	35.2358257099689	10471	11391	0	2G	
JN1139B	31.7979328203701	35.2358257099689	10471	11392	120	2G	
